# 2024-11-20 14:31:24
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.547801408355891439e+01;3.174756031954331092e+00;4.140568438646880622e+00;1.561280652347084796e+00;8.772551741609697640e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.011034350925825942e+00;8.014763064702488116e-01
1.552237067089926192e+01;3.174305284018865247e+00;4.184922735696665619e+00;1.601705948757602194e+00;9.438142615701488047e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.059075749198290062e+00;8.014763064702488116e-01
1.556629189736342944e+01;3.172028425562967602e+00;4.228784906752013129e+00;1.644591564525132332e+00;1.006825137564855144e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.098798920880110552e+00;8.030372835643186935e-01
1.560982100541887796e+01;3.167859286112862272e+00;4.272113898482129635e+00;1.689733461200136233e+00;1.064873869641217219e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.149115161222641790e+00;8.077020813001036803e-01
1.565300797703439351e+01;3.161741708675058327e+00;4.314865386919513490e+00;1.736901149362164221e+00;1.116901614336277326e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.208409092464657331e+00;8.154173362752341614e-01
1.569590832554824900e+01;3.153629549736346238e+00;4.356991777459926496e+00;1.785841139889827733e+00;1.161965095826098082e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.324755188540897244e+00;8.260974315937809065e-01
1.573858168671504565e+01;3.143486679263799655e+00;4.398442204862415217e+00;1.836282073276665816e+00;1.199316648308934585e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.412631658208227892e+00;7.776850412832500004e-01
1.578109024807468863e+01;3.131286980704777179e+00;4.439162533249297660e+00;1.887941771970194749e+00;1.228479091304522708e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.356643451167961700e+00;7.920457215123436479e-01
1.582349706710632375e+01;3.117014350986917481e+00;4.479095356106174819e+00;1.940535776465484918e+00;1.249299889702604194e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.407908784487540421e+00;8.092510275404243281e-01
1.586586433714724542e+01;3.100662700518143300e+00;4.518179996281920019e+00;1.993786736664405312e+00;1.261976792598266561e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.341122863326148273e+00;8.291235743325912066e-01
1.590825166443419825e+01;3.082235953186660105e+00;4.556352505988682466e+00;2.047433923899802721e+00;1.267051614943203397e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.240412048412315560e+00;8.077020813001036803e-01
1.595071441914201138e+01;3.061748046360956987e+00;4.593545666801890803e+00;2.101242130683442788e+00;1.265367403891990650e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.178404483103987044e+00;8.077020813001036803e-01
1.599330221803126761e+01;3.039222930889810215e+00;4.629688989660245113e+00;2.155008715145952713e+00;1.257573452798964597e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.112748123316226856e+00;7.920457215123436479e-01
1.603605766565032198e+01;3.014694571102269460e+00;4.664708810722588694e+00;2.208529883804222216e+00;1.242532959865405351e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.090468295472371230e+00;8.154173362752341614e-01
1.607901969527867081e+01;2.988206944807673793e+00;4.698533973590856228e+00;2.261478136286036555e+00;1.217078899603931452e+00;1.000000000000000000e+00;0.000000000000000000e+00;1.007552233258051322e+00;8.325012740609142314e-01
1.612223357059295381e+01;2.959814043295645014e+00;4.731111299500247114e+00;2.313371776883466513e+00;1.178784766712255294e+00;1.000000000000000000e+00;0.000000000000000000e+00;9.872430857388272418e-01;8.276850412832500448e-01
1.616575052132995438e+01;2.929579871336086772e+00;4.762410178831083307e+00;2.363675546720528153e+00;1.127254311407501763e+00;1.000000000000000000e+00;0.000000000000000000e+00;9.265014690565317457e-01;8.154904219548287925e-01
1.620962349237927569e+01;2.897578447179189443e+00;4.792422616929727930e+00;2.411851048272725784e+00;1.063133969419108871e+00;1.000000000000000000e+00;0.000000000000000000e+00;9.059191347411074124e-01;8.130536170566396992e-01
1.625390304024566035e+01;2.863893802555417700e+00;4.821163234108587048e+00;2.457375713238344250e+00;9.876044138089659086e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.102328773185343058e-01;8.291707585090559718e-01
1.629863361301039859e+01;2.828619982675526057e+00;4.848669265646097237e+00;2.499757216352485045e+00;9.021806839300254843e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.723528130827682414e-01;8.294872953983005726e-01
1.634385038605991980e+01;2.791861046230551313e+00;4.875000561786742459e+00;2.538542313390048211e+00;8.084936736623132836e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.493398817766130371e-01;8.393170765667643529e-01
1.638957678838816534e+01;2.753731065391813004e+00;4.900239587741046066e+00;2.573319634807219813e+00;7.081438236191988089e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.236311460360617120e-01;8.576315877511317964e-01
1.643582281435188719e+01;2.714354125810915619e+00;4.924491423685561031e+00;2.603722250539757255e+00;6.039648792970873092e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.444515392859987202e-01;8.137180559574953564e-01
1.648258418367286637e+01;2.673864070710751495e+00;4.947883326104105528e+00;2.629552175887321930e+00;5.020234171313329163e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.079019048177285001e-01
1.652984277498394050e+01;2.632398226905573679e+00;4.970553973431250938e+00;2.650982111543204844e+00;4.088050581167089192e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.137180559574953564e-01
1.657756952886306223e+01;2.590086606192485430e+00;4.992634955938151542e+00;2.668435977655781333e+00;3.266548929249877831e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.079019048177285001e-01
1.662572814512555297e+01;2.547049969424381555e+00;5.014247457320641921e+00;2.682348419557756714e+00;2.548942384024691088e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.137180559574953564e-01
1.667427813412984250e+01;2.503399823443358319e+00;5.035502249442698641e+00;2.693122643371496316e+00;1.924673867752144663e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.237408611673440406e-01;8.637180559574954009e-01
1.672317723500822595e+01;2.459238421080685022e+00;5.056499692336454466e+00;2.701132269454235235e+00;1.384344149539962487e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.029204679174070325e-01;8.095901894786677877e-01
1.677238329889322443e+01;2.414658761156831979e+00;5.077329734202184142e+00;2.706724717630137000e+00;9.199550441976023230e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.237408611673440406e-01;8.137180559574953564e-01
1.682185572376166505e+01;2.369744588481458081e+00;5.098071911408305290e+00;2.710225214208130229e+00;5.249408158499513366e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.079019048177285001e-01
1.687155651555444891e+01;2.324570393853407246e+00;5.118795348491388175e+00;2.711940893097394945e+00;1.940843364193002574e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.137180559574953564e-01
1.692145103938558748e+01;2.279201414060719078e+00;5.139558758156146823e+00;2.712164674960407584e+00;-7.662655350430846654e-03;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.079019048177285001e-01
1.697150851562900087e+01;2.233693631880611541e+00;5.160410441275447013e+00;2.711178745564298609e+00;-2.901693823733372465e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;8.304105827286047958e-01
1.702170230862895650e+01;2.188093776079501396e+00;5.181388286890295625e+00;2.709257541964996019e+00;-4.486648703198144184e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;8.079019048177285001e-01
1.707201005060478494e+01;2.142439321412995756e+00;5.202519772209850402e+00;2.706670210469551918e+00;-5.535513419267164975e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.329939933541792518e-01;7.933532307820104768e-01
1.712241363976298558e+01;2.096758488625884098e+00;5.223821962611413738e+00;2.703682535171639589e+00;-6.057921748348813612e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.135539880950018121e-01;7.621098266478436578e-01
1.717289914938870155e+01;2.051070244452154245e+00;5.245301511640431791e+00;2.700557929415649649e+00;-6.088405024937930399e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.135539880950018121e-01;7.828205047664983374e-01
1.722345667174253947e+01;2.005384330729202080e+00;5.266954695098249317e+00;2.697529975889264797e+00;-5.766976113027721951e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.329939933541792518e-01;7.933532307820104768e-01
1.727407938662397768e+01;1.959703197296615240e+00;5.288769674132885790e+00;2.694722232089044489e+00;-5.308413401653356428e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.993398817766129927e-01;7.978957203294547718e-01
1.732476126515152615e+01;1.914027530772454577e+00;5.310732968481748806e+00;2.692151712947492115e+00;-4.843073812958900715e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.737408611673439962e-01;7.841000985951752655e-01
1.737549638033259569e+01;1.868357980493864590e+00;5.332831477250166152e+00;2.689810006027204103e+00;-4.395904772369101793e-02;1.000000000000000000e+00;0.000000000000000000e+00;6.975426673898972307e-01;7.960985059427390098e-01
1.742627891130883455e+01;1.822695178199579713e+00;5.355052501956186539e+00;2.687688633596550414e+00;-3.966547300795372072e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.329939933541792518e-01;7.522605100256757327e-01
1.747710315455286434e+01;1.777039738029907445e+00;5.377383746530587594e+00;2.685779326530941979e+00;-3.554404572410164997e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.135539880950018121e-01;7.621098266478436578e-01
1.752796353415464736e+01;1.731392256526750772e+00;5.399813317316862538e+00;2.684074009257824578e+00;-3.158925896391884258e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.757885461124855908e+01;1.685753312633592627e+00;5.422329723071237950e+00;2.682564785032215848e+00;-2.779605254453085955e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.880780377527212277e-01
1.762977109262894615e+01;1.640123467695502546e+00;5.444921874962663999e+00;2.681243921578478684e+00;-2.415979796488727099e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.768070783859915807e+01;1.594503265459136232e+00;5.467579086572810887e+00;2.680103837126868616e+00;-2.067628309700611858e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.880780377527212277e-01
1.773165987009626221e+01;1.548893232072724446e+00;5.490291073896082175e+00;2.679137086868448758e+00;-1.734169673377517970e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.778262237513113675e+01;1.503293876086092329e+00;5.513047955339597017e+00;2.678336349846692777e+00;-1.415261309028315387e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;8.168091840613938004e-01
1.783359071458145451e+01;1.457705688450646742e+00;5.535840251723204375e+00;2.677694416300508529e+00;-1.110597632576271546e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;8.173673596340665926e-01
1.788456042737285401e+01;1.412129142519378489e+00;5.558658886279474132e+00;2.677204175470266900e+00;-8.199085132303577869e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;7.960985059427390098e-01
1.793552723508180691e+01;1.366564694046867201e+00;5.581495184653708641e+00;2.676858603876256293e+00;-5.429577424465755614e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.673673596340665481e-01
1.798648704599192882e+01;1.321012781189266239e+00;5.604340874903927627e+00;2.676650754076446148e+00;-2.795415148660352136e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;7.960985059427390098e-01
1.803743595863393878e+01;1.275473824504323117e+00;5.627188087500877067e+00;2.676573743909397507e+00;-2.948692109939360937e-04;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.880780377527212277e-01
1.808837026483816146e+01;1.229948226951367296e+00;5.650029355328029190e+00;2.676620746227343250e+00;2.073495473835593010e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;7.960985059427390098e-01
1.813928645232717685e+01;1.184436373891313510e+00;5.672857613681582478e+00;2.676784979122761143e+00;4.310834819985082805e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.880780377527212277e-01
1.819018120687525553e+01;1.138938633086662877e+00;5.695666200270456336e+00;2.677059696651804988e+00;6.418040312541862039e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.824105141406025155e+01;1.093455354701491800e+00;5.718448855216298199e+00;2.677438180057270412e+00;8.395753673509529988e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.240307230102048797e-01;7.932972396817014049e-01
1.829189416063278983e+01;1.047986871301470835e+00;5.741199721053479088e+00;2.677913729493859307e+00;1.024438147030397837e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.834270673552711628e+01;1.002533497853852706e+00;5.763913342729090949e+00;2.678479656257766628e+00;1.196410968942612611e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.493398817766130371e-01;7.478957203294548384e-01
1.839348663053723243e+01;9.570955317274738583e-01;5.786584667602959087e+00;2.679129275523144393e+00;1.355491829960015458e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;8.173673596340665926e-01
1.844423154068165616e+01;9.116732526927584512e-01;5.809209045447624398e+00;2.679855899587508805e+00;1.501659582452674960e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.475426673898972751e-01;7.960985059427390098e-01
1.849493936427981922e+01;8.662669229217062616e-01;5.831782228448362915e+00;2.680652831628363320e+00;1.634875394971087303e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.740307230102049241e-01;7.725865615630467254e-01
1.854560820276279642e+01;8.208767869879103340e-01;5.854300371203164488e+00;2.681513359973383803e+00;1.755084218325278847e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.635539880950018565e-01;8.121098266478435912e-01
1.859623636024112514e+01;7.755030718665459899e-01;5.876760030722751438e+00;2.682430752886415526e+00;1.862216258904380792e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.864682234285222151e+01;7.301459869343721598e-01;5.899158166430565231e+00;2.683398253871601025e+00;1.956188460932845735e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.869736485791008107e+01;6.848057239697327159e-01;5.921492140162778028e+00;2.684409077497893925e+00;2.036905999231953049e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.874786281287997625e+01;6.394824571525603574e-01;5.943759716168280249e+00;2.685456405746334596e+00;2.104263783543113692e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.879831531420108348e+01;5.941763430643610677e-01;5.965959061108693895e+00;2.686533384882068276e+00;2.158147975639502364e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.884872166598009002e+01;5.488875206882355418e-01;5.988088744058361890e+00;2.687633122853568146e+00;2.198437519941517926e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.889908136857921761e+01;5.036161114088660851e-01;6.010147736504351634e+00;2.688748687220799294e+00;2.225005688104603890e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.188115210812247025e-01;7.673673596340665481e-01
1.894939411712228150e+01;4.583622190125196671e-01;6.032135412346458558e+00;2.689873103614499605e+00;2.237721637963447502e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
1.899965979994282961e+01;4.131259296870507525e-01;6.054051547897194574e+00;2.690999354728106141e+00;2.236451986974370351e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.688115210812247469e-01;7.880780377527212277e-01
1.904987849699867652e+01;3.679073120218885329e-01;6.075896321881808504e+00;2.692120379844239686e+00;2.221062400458137173e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
1.910005047827755575e+01;3.227064170080565786e-01;6.097670315438266542e+00;2.693229074897350639e+00;2.191419193848291244e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.915017620221899364e+01;2.775232780381599595e-01;6.119374512117258469e+00;2.694318293073564519e+00;2.147390949160412135e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
1.920025631417787793e+01;2.323579109063884374e-01;6.141010297882203872e+00;2.695380845949629567e+00;2.088850145458005444e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.925029164495549949e+01;1.872103138085189911e-01;6.162579461109241485e+00;2.696409505172000287e+00;2.015674802340496757e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.397174594819188043e-01
1.930028320942432885e+01;1.420804673419036601e-01;6.184084192587240736e+00;2.697397004677338117e+00;1.927750136711713774e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.897174594819188487e-01
1.935023220527290988e+01;9.696833450548941746e-02;6.205527085517793751e+00;2.698336043456185607e+00;1.824970232046543503e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.411616209290770030e-01;7.397174594819188043e-01
1.940014001189776494e+01;5.187386069980341047e-02;6.226911135515213580e+00;2.699219288860902122e+00;1.707239719713315659e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;7.897174594819188487e-01
1.945000818946928334e+01;6.796973726958074891e-03;6.248239740606542192e+00;2.700039380459845706e+00;1.574500610283845886e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.462239052833322672e-01;7.947797438361741129e-01
1.949983847819882854e+01;-3.826241620934667242e-02;6.269516701231544253e+00;2.700788959530017408e+00;1.427846097196456068e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.911616209290770474e-01;8.397174594819187821e-01
1.954963279655492059e+01;-8.330441641230575123e-02;6.290746217435746246e+00;2.701461782917058407e+00;1.272126108954947134e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.161373440410943925e-01;8.354038607125908733e-01
1.959939318460555313e+01;-1.283291476513561957e-01;6.311932764955357378e+00;2.702055341056234905e+00;1.114430881154102049e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.029204679174070103e-01;8.221869845889034911e-01
1.964912167064124304e+01;-1.733367345789724179e-01;6.333080801326494758e+00;2.702570444987041576e+00;9.588269724055926285e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.839454355080723857e-01;8.325012740609142314e-01
1.969882023786544778e+01;-2.183273032701414929e-01;6.354194690427841685e+00;2.703008609348693803e+00;8.060747129367882777e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;8.337642951752943787e-01
1.974849082524379540e+01;-2.633009812062511168e-01;6.375278701986580643e+00;2.703371376691535488e+00;6.562483000824792523e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.855442600423334643e-01;8.341000985951753099e-01
1.979813532851744640e+01;-3.082578972751023327e-01;6.396337011578420828e+00;2.703660311847737141e+00;5.094140107578169936e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;8.130536170566396992e-01
1.984775560115588178e+01;-3.531981817708896854e-01;6.417373700627567068e+00;2.703877000748711179e+00;3.656347071817937777e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.855442600423334643e-01;8.341000985951753099e-01
1.989735345524989540e+01;-3.981219663942140996e-01;6.438392756406743800e+00;2.704023049268150292e+00;2.249698956951137752e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.355442600423335087e-01;7.841000985951752655e-01
1.994693066234544787e+01;-4.430293842520807157e-01;6.459398072037180860e+00;2.704100082090579171e+00;8.747578622395679260e-04;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;8.130536170566396992e-01
1.999648895421928074e+01;-4.879205698578944483e-01;6.480393446488625919e+00;2.704109741604968420e+00;-4.679464786031088674e-04;1.000000000000000000e+00;0.000000000000000000e+00;8.355442600423335087e-01;7.841000985951752655e-01
2.004603002359714736e+01;-5.327956591314738644e-01;6.501382584579336488e+00;2.704053686823142844e+00;-1.777916095800634397e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;8.130536170566396992e-01
2.009555552481561236e+01;-5.776547893990306992e-01;6.522369096976079028e+00;2.703933592322497415e+00;-3.054684178025541576e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.855442600423334643e-01;7.841000985951752655e-01
2.014506707442849276e+01;-6.224980993931836792e-01;6.543356500194128067e+00;2.703751147212915207e+00;-4.297814462948045845e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.144977785037978979e-01;8.130536170566396992e-01
2.019456625175897813e+01;-6.673257292529549689e-01;6.564348216597272412e+00;2.703508054127460092e+00;-5.506900623967677343e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.807379272226092626e-01;8.292937657754511083e-01
2.024405459939858432e+01;-7.121378205237672843e-01;6.585347574397811599e+00;2.703206028236762481e+00;-6.681565654019342576e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.962239052833323116e-01;7.947797438361741129e-01
2.029353362365416658e+01;-7.569345161574562164e-01;6.606357807656560333e+00;2.702846796286637154e+00;-7.821461247616073517e-03;1.000000000000000000e+00;0.000000000000000000e+00;7.962239052833323116e-01;7.947797438361741129e-01
2.034300479494413239e+01;-8.017159605122508026e-01;6.627382056282837830e+00;2.702432095658763966e+00;-8.926267177832255748e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.342646662136565805e-01;7.621098266478436578e-01
2.039246954814527868e+01;-8.464822993527875150e-01;6.648423366034477588e+00;2.701963673454330195e+00;-9.995690668397397977e-03;1.000000000000000000e+00;0.000000000000000000e+00;8.135539880950017899e-01;8.121098266478435912e-01
2.044192928289146494e+01;-8.912336798501055979e-01;6.669484688517823834e+00;2.701443285600469757e+00;-1.102946576231478466e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.447414011288596480e-01;7.725865615630467254e-01
2.049138536382556097e+01;-9.359702505816454021e-01;6.690568881187729744e+00;2.700872695979283922e+00;-1.202735268536888648e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.975426673898972085e-01;7.460985059427390764e-01
2.054083912080603369e+01;-9.806921615312598206e-01;6.711678707347564554e+00;2.700253675579461277e+00;-1.298913720411562674e-02;1.000000000000000000e+00;0.000000000000000000e+00;7.895221991998794264e-01;7.173673596340665037e-01
2.059029184906961873e+01;-1.025399564089195525e+00;6.732816836149202011e+00;2.699588001670331305e+00;-1.391462997681077590e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;7.460985059427390764e-01
2.063974480935156564e+01;-1.070092611052106069e+00;6.753985842593034583e+00;2.698877456998544755e+00;-1.480366589674943223e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.688115210812247247e-01;7.173673596340665037e-01
2.068919922796493083e+01;-1.114771456623048440e+00;6.775188207527961026e+00;2.698123829007274654e+00;-1.565610343347226263e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;6.960985059427390320e-01
2.073865629684042489e+01;-1.159436256411479960e+00;6.796426317651383719e+00;2.697328909077604031e+00;-1.647182396047769740e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.651622174046535996e-01;7.222966997201858419e-01
2.078811717352841981e+01;-1.204087167433271155e+00;6.817702465509236198e+00;2.696494491793135495e+00;-1.725073107363495756e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.556565503983162291e-01;6.960985059427390320e-01
2.083758298116457297e+01;-1.248724348110686000e+00;6.839018849495943186e+00;2.695622374227080176e+00;-1.799274990790267550e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.593460662648867432e-01;7.460985059427390764e-01
2.088705480840075879e+01;-1.293347958272395903e+00;6.860377573854450794e+00;2.694714355252120441e+00;-1.869782643849137588e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.688115210812247247e-01;7.173673596340665037e-01
2.093653370930282165e+01;-1.337958159153474158e+00;6.881780648676212309e+00;2.693772234873692550e+00;-1.936592677210849725e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.093460662648866988e-01;7.460985059427390764e-01
2.098602070321679847e+01;-1.382555113395397051e+00;6.903229989901196184e+00;2.692797813586435662e+00;-1.999703643182379129e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.549753443323113711e-01;7.121098266478436134e-01
2.103551677460521319e+01;-1.427138985046050745e+00;6.924727419317877164e+00;2.691792891754122508e+00;-2.059115962997173574e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.411078763625982058e-01;7.315498319070210531e-01
2.108502287285505972e+01;-1.471709939559718405e+00;6.946274664563243384e+00;2.690759269013382582e+00;-2.114831852837519358e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.851182722108714707e-01;7.033965469905137935e-01
2.113453991205911464e+01;-1.516268143797087298e+00;6.967873359122792820e+00;2.689698743701623318e+00;-2.166855248840041104e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.318547441757629946e-01;6.722966997201857975e-01
2.118406877077221750e+01;-1.560813766025249461e+00;6.989525042330537730e+00;2.688613112309230502e+00;-2.215191731224144117e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.331980316906064665e-01;7.014763064702488338e-01
2.123361029174414583e+01;-1.605346975917697039e+00;7.011231159368993993e+00;2.687504168956340145e+00;-2.259848447124086779e-02;1.000000000000000000e+00;0.000000000000000000e+00;8.632715571273786859e-01;6.815498319070210087e-01
2.128316528163072263e+01;-1.649867944554335830e+00;7.032993061269200652e+00;2.686373704894696512e+00;-2.300834032163636550e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.451260277101435348e-01;7.315498319070210531e-01
2.133273451068477300e+01;-1.694376844421463746e+00;7.054812004910697709e+00;2.685223508034873419e+00;-2.338158531277247792e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.485309092817514331e-01;6.960985059427390320e-01
2.138231871242859938e+01;-1.738873849411787686e+00;7.076689153021537670e+00;2.684055362498906305e+00;-2.371833318325853798e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.473476589173229767e-01;6.722966997201857975e-01
2.143191858330957444e+01;-1.783359134824415992e+00;7.098625574178286435e+00;2.682871048199082953e+00;-2.401871014260208506e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.221787082741321750e-01;7.014763064702488338e-01
2.148153478234045366e+01;-1.827832877364857556e+00;7.120622242806023294e+00;2.681672340443213898e+00;-2.428285404787769095e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.737408611673440406e-01;6.722966997201857975e-01
2.153116793072608104e+01;-1.872295255145036696e+00;7.142680039178332940e+00;2.680461009566216468e+00;-2.451091357042702382e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.221787082741321750e-01;7.014763064702488338e-01
2.158081861147798364e+01;-1.916746447683268961e+00;7.164799749417314345e+00;2.679238820588862424e+00;-2.470304734731263233e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.737408611673440406e-01;6.722966997201857975e-01
2.163048736901857438e+01;-1.961186635904277331e+00;7.186982065493577210e+00;2.678007532904070676e+00;-2.485942312708290872e-02;1.000000000000000000e+00;0.000000000000000000e+00;9.221787082741321750e-01;7.014763064702488338e-01
