# 2024-11-22 12:01:23
# d41d8cd98f00b204e9800998ecf8427e
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
4.433999661765398059e+01;8.245509582986160879e+00;-1.859366430321384822e+00;5.034349593195764916e-01;1.725915063096274404e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.301206551832835512e-01;4.786764937361252525e-01
4.439100288266003247e+01;8.290078665549000192e+00;-1.834562480043768318e+00;5.123898658333956302e-01;1.786088381994245522e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.708447415360197175e-01;4.486899019702066949e-01
4.444194045665361159e+01;8.334360398617882026e+00;-1.809387799097072369e+00;5.216447068636130835e-01;1.848446149548446660e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.419240540582730414e-01;4.786764937361252525e-01
4.449280259897145129e+01;8.378338123022285089e+00;-1.783835553063293888e+00;5.312087622595530467e-01;1.913098054982939056e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.708447415360198063e-01;4.486899019702066949e-01
4.454358265015320484e+01;8.421994792052307943e+00;-1.757898921685558946e+00;5.410917114981030895e-01;1.980156035588848396e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.419240540582730414e-01;4.786764937361252525e-01
4.459427405890640017e+01;8.465312971458622826e+00;-1.731571098868133207e+00;5.513036386800413968e-01;2.049733840227854764e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.501340634173649269e-01;4.486899019702066949e-01
4.464487041073263640e+01;8.508274839452530713e+00;-1.704845292676393731e+00;5.618550357133708095e-01;2.121946482144647927e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.419240540582730414e-01;4.286764937361252636e-01
4.469536545831400076e+01;8.550862186705906254e+00;-1.677714725336860502e+00;5.727568033127167224e-01;2.196909563104189889e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.619374622923544171e-01;4.486899019702066949e-01
4.474575315376231543e+01;8.593056416351249283e+00;-1.650172633237170006e+00;5.840202493901343050e-01;2.274738448737460283e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.178367542073238905e-01;4.545891938851761571e-01
4.479602768283593406e+01;8.634838543981663506e+00;-1.622212266926086555e+00;5.956570843547305261e-01;2.355547272870714137e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.801206551832835956e-01;4.286764937361252636e-01
4.484618350123109565e+01;8.676189197650828078e+00;-1.593826891113513389e+00;6.076794127746042440e-01;2.439447746477176604e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.178367542073238905e-01;4.545891938851761571e-01
4.489621537305560395e+01;8.717088617873056222e+00;-1.565009784670465143e+00;6.200997207869330952e-01;2.526547744891063374e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.330367312695384108e-01;4.315925698223800899e-01
4.494611841159233023e+01;8.757516657623234835e+00;-1.535754240629102485e+00;6.329308585689994437e-01;2.616949644904368877e-01;1.000000000000000000e+00;0.000000000000000000e+00;4.978952147479902002e-01;4.257403751821772220e-01
4.499588812245862357e+01;8.797452782336868893e+00;-1.506053566182699033e+00;6.461860171059440328e-01;2.710748381928706485e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.552363505877292438e-01;5.919887902655814882e-01
4.504552044926402488e+01;8.836876069910067244e+00;-1.475901082685657117e+00;6.598786984127797961e-01;2.808029196421814033e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.271845366293355095e-01;4.257403751821772220e-01
4.509501182186335910e+01;8.875765210699528396e+00;-1.445290125653519109e+00;6.740226782880780476e-01;2.908865038387086210e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.389879355043249998e-01;5.257403751821773108e-01
4.514435920729400920e+01;8.914098507522567161e+00;-1.414214044762938549e+00;6.886319605981744418e-01;3.013313599692960532e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.638976907820514306e-01;5.624535293348932319e-01
4.519356016347509097e+01;8.951853875657082682e+00;-1.382666203851712572e+00;7.037207220177682521e-01;3.121413939696361939e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.846083689007061102e-01;4.624535293348930876e-01
4.524261289573164646e+01;8.989008842841592184e+00;-1.350639980918754812e+00;7.193032460239794368e-01;3.233130535288399887e-01;1.000000000000000000e+00;0.000000000000000000e+00;5.889879355043250442e-01;4.757403751821772109e-01
4.529151631618660900e+01;9.025540549278337821e+00;-1.318128768129709583e+00;7.353933344420092721e-01;3.347936821808521479e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.138976907820513640e-01;4.624535293348930876e-01
4.534027009414075593e+01;9.061425772562930803e+00;-1.285126016507799118e+00;7.520001988187170472e-01;3.464596322764038616e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.053190470193609007e-01;4.624535293348930876e-01
4.538887461748878138e+01;9.096641124125543598e+00;-1.251625588089484653e+00;7.691257960499947588e-01;3.581968744293178020e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.633142950427378670e-01;4.815925698223800788e-01
4.543733094722406918e+01;9.131163200985470851e+00;-1.217622027971580811e+00;7.867686086270376800e-01;3.699601648370786089e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.548970882934366244e-01;4.731753630730788918e-01
4.548564082843104472e+01;9.164968595388643280e+00;-1.183110581588122878e+00;8.049267031756053292e-01;3.817361261341399303e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.534772410156312938e-01;5.439191965600540524e-01
4.553380670487955939e+01;9.198033894807611688e+00;-1.148087194710383230e+00;8.235978747401363487e-01;3.935113570037261921e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.307748058011201975e-01;5.438860411917336712e-01
4.558183173291696733e+01;9.230335681941538084e+00;-1.112548513446883325e+00;8.427795927194846604e-01;4.052703525786395811e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.979795387399565509e-01;5.162578135195988738e-01
4.562971979463311811e+01;9.261850534716222327e+00;-1.076491884243363284e+00;8.624689461011478819e-01;4.169954627830616545e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.828583048681668988e-01;5.899927871836991855e-01
4.567747551026649688e+01;9.292555026284077258e+00;-1.039915353882816973e+00;8.826625882880750895e-01;4.286668655844651510e-01;1.000000000000000000e+00;0.000000000000000000e+00;6.979795387399565509e-01;6.162578135195989626e-01
4.572510424981380339e+01;9.322425725024135801e+00;-1.002817669485460694e+00;9.033566818679487076e-01;4.402625581523195164e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.717145124040568627e-01;6.399927871836992299e-01
4.577261214379919352e+01;9.351439194542066957e+00;-9.651982785087461769e-01;9.245468437346311408e-01;4.517583690244909023e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.795768196906979197e-01;6.367113020062301620e-01
4.582000609315436179e+01;9.379571993670145602e+00;-9.270573287473762303e-01;9.462280910306385406e-01;4.631279943839654578e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.351402148229403188e-01;6.422746971384725168e-01
4.586729377815630215e+01;9.406800676467280908e+00;-8.883956683332688842e-01;9.683947884376762349e-01;4.743430615127720573e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.526180771845385475e-01;6.597525595000708343e-01
4.591448366636569745e+01;9.433101792218993253e+00;-8.492148457356007984e-01;9.910405974004286023e-01;4.853732223238646504e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.852777606302212554e-01;6.535560354098636227e-01
4.596158501950667841e+01;9.458451885437440865e+00;-8.095171097607666288e-01;1.014158427920266226e+00;4.961862795745904386e-01;1.000000000000000000e+00;0.000000000000000000e+00;7.943418241547165470e-01;7.014763064702488338e-01
4.600860789922695915e+01;9.482827495861391398e+00;-7.693054095523977898e-01;1.037740393601040534e+00;5.067483479860487305e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.831980316906065998e-01;6.514763064702487894e-01
4.605556317167728508e+01;9.506205158456241477e+00;-7.285833945913785525e-01;1.061777770667750254e+00;5.170240519360949083e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.798961424482270921e-01;7.222966997201858419e-01
4.610246251085046509e+01;9.528561403414007813e+00;-6.873554146958069655e-01;1.086260961703334527e+00;5.269767607072471938e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.765272656673860352e-01;7.221869845889035133e-01
4.614931840062280344e+01;9.549872756153327202e+00;-6.456265200210384858e-01;1.111179464861691502e+00;5.365685502792927331e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.353759999510830037e-01;7.046425166225794845e-01
4.619614413544530152e+01;9.570115737319456528e+00;-6.034024610596496752e-01;1.136521819790662580e+00;5.456867646309139230e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.936104688737026569e-01;7.185595096765655665e-01
4.624295382088450168e+01;9.589266865831056919e+00;-5.606896886414503012e-01;1.162268605305723401e+00;5.538075308756508219e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.261589524046067723e-01;7.185595096765655665e-01
4.628976264565059040e+01;9.607303371177732032e+00;-5.174953539335059860e-01;1.188360885076569007e+00;5.599557393804102112e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.903048128771541059e-01;7.585830876567963843e-01
4.633658794439900674e+01;9.624206341498473094e+00;-4.738273084400934643e-01;1.214690618369234976e+00;5.633641215124374213e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.047039102983168712e-01;7.532597488511587613e-01
4.638344930654789522e+01;9.639962214325487722e+00;-4.296941040027504322e-01;1.241130486484105955e+00;5.637628391404949646e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.514763064702488782e-01
4.643036802875024449e+01;9.654562818945526814e+00;-3.851049928002318046e-01;1.267549554633588205e+00;5.610851204109277290e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.580273041583217353e-01;7.447797438361740685e-01
4.647736653373873850e+01;9.668005376399907647e+00;-3.400699273485279783e-01;1.293815067421147269e+00;5.553149426503809494e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.723528130827683524e-01;7.294872953983005948e-01
4.652446778271320937e+01;9.680292499484485447e+00;-2.945995605008849827e-01;1.319793898576756552e+00;5.464833809177904733e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.688115210812247247e-01;7.173673596340665037e-01
4.657169469157074815e+01;9.691432192749690699e+00;-2.487052454477592101e-01;1.345353996906481608e+00;5.346668433288723765e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.600272491039545608e-01;7.585830876567963843e-01
4.661906956135093338e+01;9.701437852500481185e+00;-2.023990357168687637e-01;1.370365755710204470e+00;5.199828567761637377e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.663886857110418838e-01;7.531411253888942170e-01
4.666661353295370418e+01;9.710328266796395269e+00;-1.556936851731482996e-01;1.394703238631650688e+00;5.025837410285439733e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.462239052833322450e-01;7.447797438361740685e-01
4.671434607551869789e+01;9.718127615451507495e+00;-1.086026480187686216e-01;1.418245205094679884e+00;4.826486581007075061e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.927348557204483059e-01;7.294872953983005948e-01
4.676228451689799925e+01;9.724865470034455228e+00;-6.114007879315597194e-02;1.440875891998783187e+00;4.603746137677034445e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.809314568454588157e-01;7.794872953983006392e-01
4.681044362349408772e+01;9.730576793868419117e+00;-1.332083237294653250e-02;1.462485523732774517e+00;4.359670125433990906e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.688115210812247247e-01;7.673673596340665481e-01
4.685883523547045115e+01;9.735301942031153288e+00;3.483953602796168586e-02;1.482970538276073169e+00;4.096303302297589766e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.600272491039545608e-01;7.085830876567963399e-01
4.690746796207432823e+01;9.739086661354944496e+00;8.332477085845307885e-02;1.502233531794033627e+00;3.815593818586645036e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.547039102983169379e-01;7.032597488511587169e-01
4.695634694063132741e+01;9.741982090426649421e+00;1.321179162301775734e-01;1.520182936618484915e+00;3.519315452523595900e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.529204679174070547e-01;7.014763064702488338e-01
4.700547366176083131e+01;9.744044759587668025e+00;1.812013159175287491e-01;1.536732457168361377e+00;3.209118019805267674e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.610343509258260308e-01;7.014763064702488338e-01
4.705484586257904311e+01;9.745336590933957766e+00;2.305566133576900656e-01;1.551801434329187046e+00;2.890010793932857314e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.831980316906065109e-01;7.014763064702488338e-01
4.710445749508512847e+01;9.745924785659310530e+00;2.801647589275844119e-01;1.565348750471293515e+00;2.576754701957181815e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.014763064702488338e-01
4.715429899176456274e+01;9.745878355691820261e+00;3.300062339810389545e-01;1.577437808435687039e+00;2.287760095376582259e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.014763064702488338e-01
4.720435805158909659e+01;9.745261313593859498e+00;3.800614907435946321e-01;1.588212509919113558e+00;2.031629410258071755e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.014763064702488338e-01
4.725462031027406340e+01;9.744131252101741580e+00;4.303110440663731606e-01;1.597827252817471066e+00;1.808444146370744299e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.831980316906065109e-01;7.014763064702488338e-01
4.730506986020999705e+01;9.742539339673795595e+00;4.807354717136969602e-01;1.606432479516809231e+00;1.616883886716192209e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.610343509258260308e-01;7.014763064702488338e-01
4.735568968593558736e+01;9.740530320490382366e+00;5.313154143630304249e-01;1.614174767679407152e+00;1.455715326457954484e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.529204679174070547e-01;7.014763064702488338e-01
4.740646202711454293e+01;9.738142514453882015e+00;5.820315756050309375e-01;1.621197114622090041e+00;1.323829406205724035e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.110343509258260752e-01;7.014763064702488338e-01
4.745736868027307764e+01;9.735407817188701074e+00;6.328647219435278304e-01;1.627639316715648210e+00;1.220259915054672240e-01;1.000000000000000000e+00;0.000000000000000000e+00;8.831980316906065109e-01;7.014763064702488338e-01
4.750839125003709285e+01;9.732351700041277809e+00;6.837956827954994043e-01;1.633638404030983038e+00;1.144192109952497094e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.014763064702488338e-01
4.755951136010385483e+01;9.728993210080071563e+00;7.348053504911248313e-01;1.639329101246406184e+00;1.094964372668296437e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.029204679174070991e-01;7.014763064702488338e-01
4.761071083372838331e+01;9.725344970095560981e+00;7.858746802737248682e-01;1.644844293830117765e+00;1.072065039377633339e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.047039102983168712e-01;7.032597488511587169e-01
4.766197185312157814e+01;9.721413178600259997e+00;8.369846902998141491e-01;1.650315484130984167e+00;1.075125804728613993e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.100272491039546052e-01;7.585830876567963843e-01
4.771327710685215351e+01;9.717197609828700067e+00;8.881164616390782029e-01;1.655873225589120645e+00;1.103912489065131397e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.188115210812247691e-01;7.673673596340665481e-01
4.776460993412056411e+01;9.712691613737437279e+00;9.392511382743529147e-01;1.661647525082356580e+00;1.158313430902412483e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.309314568454588601e-01;7.294872953983005948e-01
4.781595447462498072e+01;9.707882116005057682e+00;9.903699271016725980e-01;1.667768203640765501e+00;1.238325295693072925e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.144977785037978757e-01;7.630536170566396548e-01
4.786729583265806554e+01;9.702749618032171952e+00;1.041454097930214928e+00;1.674365204500096516e+00;1.344035651348368388e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.291292027304082213e-01;7.776850412832500004e-01
4.791862026404712083e+01;9.697268196941411844e+00;1.092484983482353122e+00;1.681568834788869093e+00;1.475601232285858877e-01;1.000000000000000000e+00;0.000000000000000000e+00;9.462239052833322228e-01;7.947797438361741129e-01
4.796991539455981268e+01;9.691405505577442625e+00;1.143443979393627297e+00;1.689509923072880504e+00;1.633220385551220899e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.002920467917406855e+00;7.514763064702487672e-01
4.802117047842073561e+01;9.685122772506943534e+00;1.194312544212730032e+00;1.698319869520362735e+00;1.817096472907370475e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.010740568116935245e+00;7.531411253888942170e-01
4.807237670558696863e+01;9.678374802018620215e+00;1.245072199401553448e+00;1.708130545394575428e+00;2.026405477747568462e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.009557765438484855e+00;7.581136039913266567e-01
4.812352756617573135e+01;9.671109975491582134e+00;1.295704529335132804e+00;1.719063932362149938e+00;2.253528699105377953e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.017773394956324795e+00;7.663292335091665963e-01
4.817461912060936413e+01;9.663271295267696459e+00;1.346191181301694462e+00;1.731173319018664669e+00;2.482557223854250095e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.029129202730407977e+00;7.776850412832500004e-01
4.822564944833235501e+01;9.654802422714158894e+00;1.396513865502638119e+00;1.744418088026110425e+00;2.700587326618573702e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.043489882959501847e+00;7.920457215123436479e-01
4.827661818191833021e+01;9.645651296496183136e+00;1.446654355052512608e+00;1.758720447417763122e+00;2.903626877624861380e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.046132881578317297e+00;8.031411253888942614e-01
4.832752644262180297e+01;9.635770287899301678e+00;1.496594485979066524e+00;1.774000263832089974e+00;3.091203859301087653e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.014508741118123947e+00;7.581136039913266567e-01
4.837837675395419978e+01;9.625116200829406665e+00;1.546316157223191157e+00;1.790176460573014383e+00;3.262967692891684535e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.017773394956324795e+00;7.663292335091665963e-01
4.842917291440167560e+01;9.613650271812709036e+00;1.595801330638970450e+00;1.807167001457270272e+00;3.418568687851014642e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.029129202730407977e+00;7.776850412832500004e-01
4.847991983261908189e+01;9.601338169995756289e+00;1.645032030993661021e+00;1.824888964922751766e+00;3.557684786898157592e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.043489882959501847e+00;7.920457215123436479e-01
4.853062332863487427e+01;9.588149997145439585e+00;1.693990345967667066e+00;1.843258706522370893e+00;3.680047397567913214e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.064497778503797898e+00;8.130536170566396992e-01
4.858128990482446596e+01;9.574060287648979539e+00;1.742658426154594320e+00;1.862192104123621128e+00;3.785465131952815421e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.085544260042333287e+00;7.841000985951752655e-01
4.863192649063233830e+01;9.559048008513938655e+00;1.791018485061191212e+00;1.881604876510247326e+00;3.873844337845437913e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.109146242747261812e+00;8.077020813001036803e-01
4.868254016522467253e+01;9.543096559368208887e+00;1.839052799107398828e+00;1.901412962810418827e+00;3.945205433807212891e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.164497778503797765e+00;8.130536170566396992e-01
4.873313786241164536e+01;9.526193772460013420e+00;1.886743707626328481e+00;1.921532947437720518e+00;3.999694257134916442e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.095356968747245974e+00;7.776850412832500004e-01
4.878372606227504349e+01;9.508331912657929763e+00;1.934073612864242842e+00;1.941882513192440651e+00;4.037587886700674256e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.147043273552775577e+00;7.920457215123436479e-01
4.883431047395716718e+01;9.489507677450845335e+00;1.981024979980603673e+00;1.962380903953967470e+00;4.059294694413670412e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.164497778503797765e+00;8.130536170566396992e-01
4.888489571400209144e+01;9.469722196948010762e+00;2.027580337048015657e+00;1.982949378073063817e+00;4.065348684941476054e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.185544260042333375e+00;8.341000985951753099e-01
4.893548498448748774e+01;9.448981033878990132e+00;2.073722275052277464e+00;2.003511634140258124e+00;4.056398476369376671e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.191697965769674239e+00;8.130536170566396992e-01
4.898607975494563505e+01;9.427294183593687649e+00;2.119433447892356881e+00;2.023994192194472408e+00;4.033362793343056585e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.197854822604099478e+00;7.841000985951752655e-01
4.903667945175489251e+01;9.404676074062356506e+00;2.164696572380374384e+00;2.044328427217537492e+00;3.999195602374796543e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.212259130162189225e+00;8.077020813001036803e-01
4.908728126722456864e+01;9.381145362841342816e+00;2.209494444631862287e+00;2.064468735030997593e+00;3.960051780143182265e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.262744447308209894e+00;7.841000985951752655e-01
4.913788108524289555e+01;9.356722771755121570e+00;2.253810114863989966e+00;2.084407135817414769e+00;3.921593064554675934e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.212259130162189225e+00;8.077020813001036803e-01
4.918847457154973313e+01;9.331428971410003825e+00;2.297627058171137993e+00;2.104154976357375251e+00;3.885823835426275852e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.262744447308209894e+00;8.341000985951753099e-01
4.923905731041866574e+01;9.305284394774270496e+00;2.340929189573887736e+00;2.123724756486099263e+00;3.852809945607677533e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.270123465611906033e+00;8.077020813001036803e-01
4.928962484211810846e+01;9.278309237178142155e+00;2.383700864018992949e+00;2.143128541990721558e+00;3.822459582457856664e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.306940668593603139e+00;7.630536170566396548e-01
4.934017269803806727e+01;9.250523456313811010e+00;2.425926876379436159e+00;2.162377951700925394e+00;3.794677285816294154e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.359885909067590326e+00;7.841000985951752655e-01
4.939069643357447603e+01;9.221946772235419587e+00;2.467592461454368724e+00;2.181484146705042537e+00;3.769364501827068281e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.323514772878745083e+00;7.630536170566396548e-01
4.944119165885955880e+01;9.192598667359076714e+00;2.508683293969156569e+00;2.200457821315602303e+00;3.746420027176337042e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.393241349868691747e+00;7.397174594819188043e-01
4.949165406742229578e+01;9.162498386462825550e+00;2.549185488575365532e+00;2.219309195458524453e+00;3.725740358697478549e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.399732774039779137e+00;7.630536170566396548e-01
4.954207946285836783e+01;9.131664936686700429e+00;2.589085599850737829e+00;2.238048008204756467e+00;3.707219962105329225e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.448885046517996766e+00;7.673673596340665481e-01
4.959246378358441376e+01;9.100117087532662907e+00;2.628370622299237791e+00;2.256683512206100417e+00;3.690751472621853213e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.377557723996969630e+00;7.397174594819188043e-01
4.964280312574594944e+01;9.067873370864658611e+00;2.667027990351002575e+00;2.275224468835090885e+00;3.676225839203710599e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.391492723434910150e+00;7.673673596340665481e-01
4.969309376434376446e+01;9.034952080908565719e+00;2.705045578362385239e+00;2.293679143865257508e+00;3.663532423244725278e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.427616192826669295e+00;7.460985059427390764e-01
4.974333217263818341e+01;9.001371274252237598e+00;2.742411700615936088e+00;2.312055303561159292e+00;3.652559061604246926e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.418652922482695145e+00;7.225865615630466809e-01
4.979351503988598182e+01;8.967148769845474376e+00;2.779115111320381803e+00;2.330360211076659027e+00;3.643192103105670765e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.413067518790951382e+00;7.315498319070210531e-01
4.984363928745993633e+01;8.932302149000038938e+00;2.815145004610672075e+00;2.348600623088999750e+00;3.635316427069613665e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.436235190448687415e+00;7.241575088239343705e-01
4.989370208339641266e+01;8.896848755389662244e+00;2.850491014547932522e+00;2.366782786621417056e+00;3.628815451392737312e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.382708451457639987e+00;6.741575088239343261e-01
4.994370085541233806e+01;8.860805695050004260e+00;2.885143215119498894e+00;2.384912436028135296e+00;3.623571137474279058e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.386235190448687371e+00;6.741575088239343261e-01
4.999363330242871228e+01;8.824189836378707241e+00;2.919092120238905075e+00;2.402994790140304815e+00;3.619463998633740132e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.396711925363890439e+00;6.741575088239343261e-01
5.004349740463448626e+01;8.787017810135370866e+00;2.952328683745867099e+00;2.421034549587746110e+00;3.616373117764459799e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.413842823282762451e+00;6.741575088239343261e-01
5.009329143212122659e+01;8.749306009441525589e+00;2.984844299406317347e+00;2.439035894328940746e+00;3.614176179998832006e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.421050350965894049e+00;6.917887302135337091e-01
5.014301395211602852e+01;8.711070589780700146e+00;3.016630800912368127e+00;2.457002481439399144e+00;3.612749525270746997e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.426297430720104398e+00;7.315498319070210531e-01
5.019266383483800809e+01;8.672327468998348721e+00;3.047680461882338765e+00;2.474937443219354716e+00;3.611968225103600050e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.454649448576444737e+00;6.960985059427390320e-01
5.024224025800121751e+01;8.633092327301888247e+00;3.077985995860749835e+00;2.492843385695152847e+00;3.611706187754212816e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.436957737291031156e+00;7.222966997201858419e-01
5.029174270998561269e+01;8.593380607260716175e+00;3.107540556318304059e+00;2.510722387599210847e+00;3.611836294880048648e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.418652922482695145e+00;7.460985059427390764e-01
5.034117099169635168e+01;8.553207513806148299e+00;3.136337736651916952e+00;2.528575999919660866e+00;3.612230572534934625e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.458176187567492121e+00;7.460985059427390764e-01
5.039052521713083621e+01;8.512588014231495137e+00;3.164371570184685734e+00;2.546405246119125998e+00;3.612760398709651821e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.463433720553714901e+00;7.173673596340665037e-01
5.043980581267313568e+01;8.471536838192005092e+00;3.191636530165917751e+00;2.564210623125333655e+00;3.613296748717619855e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.458244824135393802e+00;7.397174594819188043e-01
5.048901351513497104e+01;8.430068477704880436e+00;3.218127529771115825e+00;2.581992103197943589e+00;3.613710479260592856e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.398885046517996722e+00;7.673673596340665481e-01
5.053814936856365847e+01;8.388197187149302181e+00;3.243839922101970696e+00;2.599749136777231406e+00;3.613872651149101500e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.446223905283332112e+00;7.947797438361741129e-01
5.058721471983818674e+01;8.345936983266380338e+00;3.268769500186379684e+00;2.617480656417039864e+00;3.613654889891703692e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.383011185785073538e+00;7.294872953983005948e-01
5.063621121307610906e+01;8.303301645159210764e+00;3.292912496978430692e+00;2.635185081900951687e+00;3.612929782556395519e-01;1.000000000000000000e+00;0.000000000000000000e+00;1.388146197105355473e+00;7.776850412832500004e-01
